customer_code,customer_name,province_name,region,rfm_segment,recency_days,frequency,monetary,value_score,p_order_next_30d,churn_risk_score,purchase_trend_score,marketing_priority_score,risk_segment,recommended_action,model_name,snapshot_cutoff_date,run_timestamp
KH-00081,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,Hưng Yên,Miền Bắc,Lost,410,1,45220000.0,0.40476190476190477,0.012303979,0.987696,18.097998893857522,5.864333210318425,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00082,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,Vĩnh Phúc,Miền Bắc,Lost,410,1,43600000.0,0.39473684210526316,0.013410471,0.98658955,18.260336556195185,5.714362076193801,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00083,CÔNG TY CỔ PHẦN THƯƠNG MẠI THANH BÌNH,Hưng Yên,Miền Bắc,At Risk,377,2,141400000.0,0.7744360902255639,0.013487467,0.98651254,17.709000040325286,27.02658575752424,Win-back priority,"Urgent win-back: gọi trực tiếp, ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00084,CỬA HÀNG XE ĐẠP TOÀN THẮNG,Hưng Yên,Miền Bắc,Lost,410,1,17860000.0,0.16791979949874686,0.021107312,0.9788927,18.973349033913543,2.4505840174821247,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00085,CÔNG TY CỔ PHẦN THƯƠNG MẠI NGỌC ANH,Hà Nội,Miền Bắc,At Risk,369,2,46780000.0,0.41604010025062654,0.006001388,0.9939986,18.102104434487398,14.385597190470003,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00086,CÔNG TY TNHH NGỌC ANH,Hà Nội,Miền Bắc,At Risk,372,3,110019361.0,0.7005012531328321,0.0072593335,0.9927407,17.764155467092205,24.324563369223533,Win-back priority,"Urgent win-back: gọi trực tiếp, ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00087,CỬA HÀNG XE ĐẠP SÁN LẠP,Nghệ An,Miền Trung,Lost,410,1,24200000.0,0.23684210526315788,0.014893604,0.9851064,18.639124434983064,3.4290977111313063,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00088,CỬA HÀNG XE ĐẠP SÁN LẠP,Nghệ An,Miền Trung,Loyal,20,9,489869595.0,0.9523809523809523,0.93338746,0.06661254,66.69984791287938,61.17204491507759,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00090,CÔNG TY TNHH THƯƠNG MẠI TÂY BẮC,Thanh Hóa,Miền Trung,Lost,409,1,8518519.0,0.09774436090225563,0.03813765,0.9618623,21.66948950312285,1.4552811867277173,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00092,CÔNG TY CỔ PHẦN THƯƠNG MẠI XUÂN MAI,Hà Nội,Miền Bắc,At Risk,365,3,51482643.0,0.4448621553884712,0.012011147,0.9879888,18.10274272395732,15.45878555353477,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00093,CÔNG TY CỔ PHẦN PHÚC AN,Hà Nội,Miền Bắc,At Risk,371,4,112430000.0,0.706766917293233,0.007616869,0.9923831,17.746952466209002,24.55333608726717,Win-back priority,"Urgent win-back: gọi trực tiếp, ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00094,HỘ KINH DOANH SÁN LẠP,Phú Thọ,Miền Bắc,At Risk,365,2,41790000.0,0.38596491228070173,0.009529851,0.9904702,18.16539936556133,13.379567898845426,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00095,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,Hà Nội,Miền Bắc,Lost,407,1,34730000.0,0.3132832080200501,0.0091628665,0.99083716,18.2842011256074,4.52032443877847,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00096,CÔNG TY TNHH THƯƠNG MẠI SƠN HÀ,Hà Nội,Miền Bắc,At Risk,378,2,52127000.0,0.45363408521303256,0.011775834,0.98822415,18.073803501286285,15.764829824816964,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00097,CÔNG TY TNHH XUÂN MAI,Hà Nội,Miền Bắc,Big Spender,365,8,199350113.0,0.8533834586466166,0.004041531,0.99595845,17.655433622802068,30.83136829356738,Win-back priority,"Account care: duy trì quan hệ, không ép tần suất, nhắc chu kỳ đặt hàng lớn",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00098,HỘ KINH DOANH MẶT TRỜI,Nghệ An,Miền Trung,At Risk,378,3,302480000.0,0.9060150375939849,0.022721082,0.97727895,17.601041530432713,31.850158329028773,Win-back priority,"Urgent win-back: gọi trực tiếp, ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00099,CÔNG TY TNHH NGỌC ANH,Hà Nội,Miền Bắc,Lost,407,1,43710000.0,0.39598997493734334,0.012745021,0.987255,18.112707223168375,5.738962183219868,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00107,CÔNG TY TNHH LONG PHÚ,Bắc Ninh,Miền Bắc,At Risk,368,3,82830000.0,0.6052631578947368,0.005297144,0.9947029,17.854242854809126,20.967531258830704,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hà Nội,Miền Bắc,At Risk,374,3,87295102.0,0.6190476190476191,0.02131734,0.97868264,17.800261917381686,21.720015931409023,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00101,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,Hà Nội,Miền Bắc,At Risk,372,3,35420000.0,0.3283208020050125,0.014577153,0.98542285,18.312875121232544,11.422535254525716,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00102,CỬA HÀNG XE ĐẠP AN PHÁT,Bắc Ninh,Miền Bắc,Potential,17,2,94088326.0,0.6516290726817042,0.4899859,0.51001406,61.29996248831764,24.87678108300047,Monitor,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00103,CÔNG TY CỔ PHẦN AN PHÁT,Bắc Giang,Miền Bắc,Lost,405,1,18680556.0,0.17669172932330826,0.032682706,0.9673173,19.586418578435495,2.59915380453102,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00104,DOANH NGHIỆP TW THUỶ TIÊN,Thanh Hóa,Miền Trung,At Risk,371,3,226215286.0,0.8696741854636592,0.02382494,0.97617507,17.64025769039658,30.58599789109951,Win-back priority,"Urgent win-back: gọi trực tiếp, ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00105,CỬA HÀNG XE ĐẠP PHÚC AN,Bắc Ninh,Miền Bắc,Lost,405,1,34910000.0,0.31704260651629074,0.013139517,0.98686045,18.284335245102167,4.5919688341828175,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00106,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,Thanh Hóa,Miền Trung,At Risk,405,1,88360000.0,0.6290726817042607,0.030403871,0.96959615,17.850307467324384,22.207973195539076,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00108,HỘ KINH DOANH LÊ ANH,Hà Nội,Miền Bắc,Lost,405,1,35900000.0,0.3333333333333333,0.0080375625,0.99196243,18.284335245102167,4.803411928080018,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00109,CÔNG TY CỔ PHẦN VẠN LỢI,Hà Nội,Miền Bắc,At Risk,365,3,80790000.0,0.5914786967418546,0.007458377,0.9925416,17.864647485862083,20.52216599241798,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00110,CỬA HÀNG XE ĐẠP TÂY BẮC,Hà Nội,Miền Bắc,At Risk,372,2,57900000.0,0.4799498746867168,0.0075650346,0.992435,17.996619586760694,16.63384415594754,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00111,DOANH NGHIỆP TW MẶT TRỜI,Hà Nội,Miền Bắc,At Risk,369,2,72628500.0,0.5626566416040101,0.006559478,0.9934405,17.916702404823074,19.497846468429483,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00112,HỘ KINH DOANH TÚ ANH,Thanh Hóa,Miền Trung,At Risk,377,2,61441481.0,0.506265664160401,0.016922265,0.98307776,17.960293462350414,17.68460659544889,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00113,DOANH NGHIỆP TW XÂY DỰNG,Thanh Hóa,Miền Trung,At Risk,66,2,41439439.0,0.38220551378446116,0.07449587,0.92550415,40.76732955637407,11.066472717629775,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00114,CỬA HÀNG XE ĐẠP NGỌC ANH,Thanh Hóa,Miền Trung,Lost,405,1,22550000.0,0.21303258145363407,0.017058225,0.98294175,18.891974133991056,3.0861743931961487,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00115,CÔNG TY CỔ PHẦN YÊN BÌNH,Thanh Hóa,Miền Trung,At Risk,365,2,52250000.0,0.4548872180451128,0.012058386,0.9879416,17.98827385948846,15.827878126296302,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,Champions,4,12,1197872615.0,0.993734335839599,0.8710897,0.1289103,73.94847092695768,66.25577818722601,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00116,HỘ KINH DOANH TOÀN THẮNG,Hưng Yên,Miền Bắc,At Risk,405,1,57090000.0,0.4724310776942356,0.009100818,0.9908992,17.983854475871397,16.39707982192157,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00117,HỘ KINH DOANH YÊN BÌNH,Hưng Yên,Miền Bắc,At Risk,365,2,48490000.0,0.42857142857142855,0.009392998,0.990607,18.07568644690104,14.865993256987734,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00118,HỘ KINH DOANH HÙNG CƯỜNG,Nam Định,Miền Bắc,Lost,404,1,7361111.0,0.08897243107769423,0.018931612,0.9810684,22.50315457356772,1.2642967407896841,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00119,DOANH NGHIỆP TW MẶT TRỜI,Hà Nội,Miền Bắc,At Risk,371,2,53513597.0,0.46115288220551376,0.006196501,0.9938035,18.03848274444141,15.957417473575198,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00120,CÔNG TY TNHH THANH BÌNH,Hà Nội,Miền Bắc,At Risk,371,2,77920143.0,0.5802005012531328,0.008670931,0.9913291,17.8688866914041,20.149368112962705,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00121,CÔNG TY TNHH CHI THÀNH,Hưng Yên,Miền Bắc,Lost,404,1,25527929.0,0.24686716791979949,0.013170041,0.98682994,18.69363076404391,3.564089651866529,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00122,CÔNG TY TNHH CHI THÀNH,Hưng Yên,Miền Bắc,Lost,404,1,28520000.0,0.2631578947368421,0.04369622,0.9563038,18.28440457356772,3.937403344324017,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00123,CÔNG TY CỔ PHẦN THƯƠNG MẠI LONG PHÚ,Hà Nội,Miền Bắc,Lost,404,1,17390000.0,0.15664160401002505,0.06297167,0.93702835,18.639518209931357,2.4291479450189204,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00124,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,Thanh Hóa,Miền Trung,Lost,404,1,36220000.0,0.33959899749373434,0.00806584,0.9919342,18.28440457356772,4.893551920709081,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00125,HỘ KINH DOANH BÌNH MINH,Thanh Hóa,Miền Trung,Lost,404,1,21860000.0,0.20551378446115287,0.016539397,0.9834606,18.818944047251932,2.9789845519748672,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00126,HỘ KINH DOANH HOÀ BÌNH,Thanh Hóa,Miền Trung,At Risk,372,3,106170000.0,0.6892230576441103,0.009976404,0.9900236,17.75894876085457,23.982939192456683,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00127,CỬA HÀNG XE ĐẠP TÂN TIẾN,Hà Nam,Miền Bắc,At Risk,404,1,48240000.0,0.4273182957393484,0.035839085,0.9641609,18.098392668805815,15.155042765854661,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00128,HỘ KINH DOANH TÂY BẮC,Thanh Hóa,Miền Trung,Lost,404,1,46560000.0,0.41102756892230574,0.009823528,0.9901765,18.098392668805815,5.941924525564456,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00129,CÔNG TY CỔ PHẦN LÊ ANH,Thanh Hóa,Miền Trung,At Risk,404,1,60307929.0,0.5,0.008774458,0.99122554,17.974852686775268,17.348901489283335,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00130,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,Thanh Hóa,Miền Trung,Big Spender,365,5,191180000.0,0.8421052631578947,0.013062207,0.9869378,17.661825616373548,30.615285876908306,Win-back priority,"Account care: duy trì quan hệ, không ép tần suất, nhắc chu kỳ đặt hàng lớn",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00131,CÔNG TY TNHH QUANG VINH,Hà Nam,Miền Bắc,Lost,404,1,35090000.0,0.3233082706766917,0.007501494,0.9924985,18.28440457356772,4.656985323781292,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00132,CÔNG TY TNHH THƯƠNG MẠI HOÀ BÌNH,Nghệ An,Miền Trung,Big Spender,368,4,341650000.0,0.918546365914787,0.01799032,0.98200965,17.59352582289832,33.52908259787745,Win-back priority,"Account care: duy trì quan hệ, không ép tần suất, nhắc chu kỳ đặt hàng lớn",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00133,DOANH NGHIỆP TW YÊN BÌNH,Thanh Hóa,Miền Trung,Champions,6,9,327524467.0,0.9147869674185464,0.962559,0.037441015,78.88818556465557,68.83015872460408,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00140,CÔNG TY TNHH XÂY DỰNG,Hải Dương,Miền Bắc,At Risk,375,3,98910000.0,0.6691729323308271,0.010065023,0.989935,17.803628284529534,23.27569901973509,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00135,CỬA HÀNG XE ĐẠP XUÂN MAI,Ninh Bình,Miền Bắc,Lost,402,1,34180000.0,0.3026315789473684,0.0091628665,0.99083716,18.28454793914052,4.367185147871381,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00136,CÔNG TY CỔ PHẦN NGỌC ANH,Tây Bình Cách - Xã Đông Xá - Huyện Đông Hưng - Thái Bình.,Miền Bắc,Lost,402,1,42370000.0,0.38972431077694236,0.015514417,0.98448557,18.12829793914052,5.6613320859757215,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,Ninh Bình,Miền Bắc,Champions,6,8,278525195.0,0.8959899749373433,0.95900375,0.040996253,64.3303916811326,64.32974283734951,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,At Risk,402,1,52850000.0,0.45864661654135336,0.01586697,0.984133,17.98406716990975,16.009638820522767,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00137,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Hà Nam,Miền Bắc,Lost,402,1,36580000.0,0.34210526315789475,0.010566982,0.989433,18.309749552043744,4.939672429751896,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,At Risk,365,3,124298146.0,0.7355889724310777,0.0099604605,0.9900395,17.801622275778048,25.58022898827802,Win-back priority,"Urgent win-back: gọi trực tiếp, ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00141,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂN TIẾN,Hải Phòng,Miền Bắc,At Risk,402,1,108820000.0,0.6967418546365914,0.030927723,0.9690723,17.708215971927405,24.63146739557957,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00382,CÔNG TY TNHH LÊ ANH,Ninh Bình,Miền Bắc,Champions,4,6,175731626.0,0.8220551378446115,0.93458056,0.065419436,69.92576455773003,60.260970476919965,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00142,CÔNG TY TNHH THƯƠNG MẠI CHI THÀNH,Hà Nội,Miền Bắc,At Risk,365,4,66548500.0,0.5338345864661654,0.014830115,0.9851699,17.953933200147798,18.614193995482736,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00143,DOANH NGHIỆP TW TÂY BẮC,Vĩnh Phúc,Miền Bắc,Lost,402,1,29700000.0,0.2694235588972431,0.017033745,0.98296624,18.639661575504153,3.905735328072546,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00144,CỬA HÀNG XE ĐẠP QUANG VINH,Vĩnh Phúc,Miền Bắc,Lost,402,1,22418078.0,0.21052631578947367,0.019529376,0.9804706,18.639661575504153,3.0678567073025955,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00190,HỘ KINH DOANH XÂY DỰNG,Hà Nội,Miền Bắc,At Risk,376,3,54567000.0,0.4649122807017544,0.028336383,0.9716636,18.016081252777287,16.388732154672972,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00390,HỘ KINH DOANH ĐẠI LỢI,Hà Nội,Miền Bắc,Champions,6,4,176036627.0,0.8245614035087719,0.9718723,0.02812767,63.71818236156099,60.926606969190765,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00145,HỘ KINH DOANH PHÚ THỊNH,Quảng Ngãi,Miền Trung,Lost,402,1,22940000.0,0.21679197994987467,0.015794668,0.9842053,18.639661575504153,3.1444278824925296,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
